order_id,order_date,customer_id,region,category,product_name,quantity,unit_price,discount,revenue,returned
ORD-14481,2024-06-26,CUST-3825,West,Electronics,Smart Watch,3,199.99,0.0,599.97,False
ORD-10663,2024-03-28,CUST-1743,South,Electronics,LED Monitor,1,299.99,0.05,284.99,False
ORD-12822,2024-09-11,CUST-3809,North,Home & Garden,Wall Clock,3,39.99,0.1,107.97,True
ORD-10573,2024-09-03,CUST-3856,North,Home & Garden,Throw Blanket,4,49.99,0.05,189.96,False
ORD-13652,2024-11-10,CUST-4505,South,Clothing,Yoga Pants,4,44.99,0.0,179.96,False
ORD-10696,2024-04-08,CUST-2214,South,Clothing,Denim Jeans,3,59.99,0.1,161.97,False
ORD-13847,2024-07-27,CUST-2650,West,Clothing,Casual Sneakers,1,89.99,0.05,85.49,False
ORD-14670,2024-05-24,CUST-1735,West,Clothing,Running Shoes,1,109.99,0.1,98.99,False
ORD-14458,2024-06-05,CUST-4995,East,Electronics,Mechanical Keyboard,3,129.99,0.0,389.97,False
ORD-13169,2024-05-16,CUST-2508,East,Clothing,Running Shoes,2,109.99,0.15,186.98,False
ORD-14053,2024-07-20,CUST-4270,East,Clothing,Yoga Pants,3,44.99,0.1,121.47,False
ORD-11071,2024-03-15,CUST-3647,East,Electronics,USB-C Hub,2,39.99,0.0,79.98,False
ORD-14023,2024-11-15,CUST-1861,West,Clothing,Yoga Pants,4,44.99,0.1,161.96,True
ORD-12187,2024-11-08,CUST-1804,East,Home & Garden,Throw Blanket,4,49.99,0.0,199.96,False
ORD-14069,2024-11-23,CUST-1077,West,Clothing,Yoga Pants,4,44.99,0.15,152.97,False
ORD-12045,2024-10-22,CUST-4221,East,Clothing,Denim Jeans,3,59.99,0.0,179.97,False
ORD-10282,2024-05-04,CUST-1745,South,Clothing,Denim Jeans,2,59.99,0.1,107.98,False
ORD-10258,2024-08-05,CUST-2104,East,Electronics,Laptop Stand,2,49.99,0.1,89.98,False
ORD-12664,2024-08-19,CUST-1467,South,Electronics,Smart Watch,1,199.99,0.0,199.99,False
ORD-11811,2024-11-14,CUST-2783,North,Electronics,LED Monitor,2,299.99,0.0,599.98,False
ORD-11797,2024-01-08,CUST-1945,East,Home & Garden,Air Purifier,3,159.99,0.1,431.97,False
ORD-10599,2024-01-17,CUST-2334,East,Home & Garden,Throw Blanket,5,49.99,0.05,237.45,False
ORD-13233,2024-01-13,CUST-3214,East,Home & Garden,Plant Pot Set,2,34.99,0.0,69.98,False
ORD-10725,2024-11-22,CUST-1078,East,Electronics,Laptop Stand,1,49.99,0.05,47.49,False
ORD-11636,2024-05-11,CUST-2571,North,Home & Garden,Plant Pot Set,1,34.99,0.0,34.99,False
ORD-12918,2024-06-18,CUST-3814,East,Electronics,Webcam HD,3,79.99,0.1,215.97,True
ORD-10677,2024-05-01,CUST-4778,East,Clothing,Wool Sweater,1,79.99,0.1,71.99,False
ORD-14031,2024-04-01,CUST-1675,North,Home & Garden,Coffee Maker,2,69.99,0.1,125.98,False
ORD-11152,2024-10-27,CUST-2578,South,Clothing,Winter Jacket,1,149.99,0.1,134.99,True
ORD-11346,2024-05-12,CUST-1665,West,Home & Garden,Coffee Maker,3,69.99,0.0,209.97,False
ORD-10055,2024-12-03,CUST-4130,North,Clothing,Denim Jeans,4,59.99,0.05,227.96,False
ORD-14971,2024-12-22,CUST-3235,North,Clothing,Denim Jeans,1,59.99,0.15,50.99,False
ORD-10825,2024-12-08,CUST-3281,North,Clothing,Wool Sweater,1,79.99,0.15,67.99,False
ORD-11411,2024-02-05,CUST-3142,East,Clothing,Yoga Pants,2,44.99,0.2,71.98,False
ORD-11546,2024-11-28,CUST-4854,South,Electronics,Wireless Headphones,1,89.99,0.1,80.99,False
ORD-13336,2024-12-11,CUST-1375,East,Home & Garden,Storage Organizer,2,29.99,0.05,56.98,False
ORD-12214,2024-10-15,CUST-3137,East,Clothing,Winter Jacket,3,149.99,0.05,427.47,False
ORD-10085,2024-05-08,CUST-4013,South,Clothing,Winter Jacket,1,149.99,0.05,142.49,False
ORD-12920,2024-05-20,CUST-4152,East,Electronics,Webcam HD,1,79.99,0.0,79.99,True
ORD-11361,2024-03-04,CUST-1985,North,Electronics,Wireless Headphones,3,89.99,0.05,256.47,True
ORD-12935,2024-03-02,CUST-4031,North,Electronics,Laptop Stand,1,49.99,0.05,47.49,False
ORD-10888,2024-02-10,CUST-3234,East,Home & Garden,Scented Candles,1,19.99,0.1,17.99,False
ORD-12954,2024-12-04,CUST-4429,North,Electronics,Webcam HD,1,79.99,0.1,71.99,False
ORD-11687,2024-06-03,CUST-1448,North,Home & Garden,Wall Clock,1,39.99,0.0,39.99,False
ORD-11819,2024-05-23,CUST-1957,South,Clothing,Wool Sweater,1,79.99,0.1,71.99,False
ORD-13703,2024-11-07,CUST-2765,East,Home & Garden,Wall Clock,1,39.99,0.05,37.99,False
ORD-11972,2024-04-20,CUST-1494,North,Electronics,Mechanical Keyboard,2,129.99,0.0,259.98,False
ORD-12546,2024-01-08,CUST-3410,East,Home & Garden,Air Purifier,1,159.99,0.0,159.99,False
ORD-10714,2024-05-14,CUST-4863,South,Clothing,Cotton T-Shirt,2,24.99,0.15,42.48,False
ORD-14757,2024-11-13,CUST-1666,West,Clothing,Cotton T-Shirt,4,24.99,0.1,89.96,False
ORD-11056,2024-11-13,CUST-1265,East,Electronics,Webcam HD,2,79.99,0.05,151.98,False
ORD-12286,2024-12-21,CUST-1592,East,Electronics,Webcam HD,1,79.99,0.0,79.99,False
ORD-14691,2024-05-11,CUST-1555,West,Clothing,Rain Coat,2,119.99,0.1,215.98,False
ORD-14984,2024-07-13,CUST-3562,East,Electronics,LED Monitor,1,299.99,0.0,299.99,False
ORD-12207,2024-11-20,CUST-3945,South,Electronics,Smart Watch,1,199.99,0.0,199.99,False
ORD-14978,2024-01-22,CUST-2493,North,Clothing,Winter Jacket,1,149.99,0.05,142.49,False
ORD-14068,2024-10-11,CUST-4448,West,Home & Garden,Wall Clock,1,39.99,0.0,39.99,False
ORD-14768,2024-10-06,CUST-3123,East,Electronics,Smart Watch,1,199.99,0.0,199.99,True
ORD-12848,2024-07-13,CUST-3458,South,Clothing,Rain Coat,1,119.99,0.2,95.99,False
ORD-10617,2024-04-02,CUST-1574,South,Electronics,Mechanical Keyboard,2,129.99,0.0,259.98,False
ORD-13653,2024-03-01,CUST-4100,South,Electronics,Smart Watch,5,199.99,0.05,949.95,False
ORD-14409,2024-07-08,CUST-2919,West,Home & Garden,Air Purifier,1,159.99,0.1,143.99,False
ORD-10123,2024-02-23,CUST-4629,South,Home & Garden,LED Desk Lamp,1,44.99,0.0,44.99,False
ORD-14803,2024-03-21,CUST-4143,South,Electronics,USB-C Hub,2,39.99,0.1,71.98,False
ORD-12042,2024-07-15,CUST-3780,East,Home & Garden,Coffee Maker,1,69.99,0.1,62.99,False
ORD-10334,2024-01-10,CUST-3122,North,Home & Garden,Scented Candles,2,19.99,0.0,39.98,False
ORD-11362,2024-09-04,CUST-4849,South,Home & Garden,Wall Clock,1,39.99,0.0,39.99,False
ORD-10304,2024-10-10,CUST-4418,,Electronics,Wireless Headphones,3,89.99,0.1,242.97,False
ORD-12772,2024-11-07,CUST-4004,West,Home & Garden,LED Desk Lamp,1,44.99,0.0,44.99,False
ORD-10980,2024-05-06,CUST-3982,South,Electronics,Laptop Stand,1,49.99,0.0,49.99,False
ORD-13736,2024-09-26,CUST-2163,North,Electronics,Webcam HD,3,79.99,0.0,239.97,False
ORD-11407,2024-11-08,CUST-2966,East,Electronics,Wireless Headphones,1,89.99,0.1,80.99,False
ORD-13165,2024-06-01,CUST-1333,East,Home & Garden,Wall Clock,2,39.99,0.0,79.98,False
ORD-12966,2024-10-26,CUST-4731,East,Home & Garden,Wall Clock,2,39.99,0.0,79.98,True
ORD-14528,2024-03-21,CUST-4491,South,Clothing,Cotton T-Shirt,2,24.99,0.15,42.48,False
ORD-10175,2024-03-01,CUST-1558,West,Electronics,Mechanical Keyboard,5,129.99,0.0,649.95,False
ORD-10581,2024-12-13,CUST-1013,North,Electronics,Mechanical Keyboard,2,129.99,0.0,259.98,False
ORD-13929,2024-02-28,CUST-1546,South,Clothing,Casual Sneakers,1,89.99,0.05,85.49,False
ORD-11616,2024-12-02,CUST-2626,West,Home & Garden,Throw Blanket,3,49.99,0.1,134.97,False
ORD-14415,2024-06-24,CUST-1073,North,Electronics,Laptop Stand,1,49.99,0.05,47.49,True
ORD-14461,2024-07-25,CUST-3666,South,Home & Garden,Storage Organizer,1,29.99,0.1,26.99,False
ORD-11194,2024-01-09,CUST-1776,North,Electronics,Webcam HD,3,79.99,0.0,239.97,False
ORD-12876,2024-06-11,CUST-1473,South,Clothing,Yoga Pants,1,44.99,0.15,38.24,False
ORD-14864,2024-04-22,CUST-1004,North,Clothing,Denim Jeans,1,59.99,0.0,59.99,False
ORD-14213,2024-03-17,CUST-1241,West,Home & Garden,Storage Organizer,3,29.99,0.1,80.97,False
ORD-13243,2024-10-15,CUST-3877,South,Home & Garden,LED Desk Lamp,2,44.99,0.0,89.98,True
ORD-11824,2024-09-18,CUST-4360,East,Electronics,Mechanical Keyboard,2,129.99,0.05,246.98,False
ORD-11879,2024-07-19,CUST-4559,North,Home & Garden,LED Desk Lamp,1,44.99,0.0,44.99,False
ORD-11981,2024-11-11,CUST-4423,North,Home & Garden,Scented Candles,1,19.99,0.1,17.99,False
ORD-11861,2024-09-14,CUST-3264,North,Clothing,Running Shoes,1,109.99,0.1,98.99,False
ORD-11350,2024-12-26,CUST-1886,South,Home & Garden,Wall Clock,5,39.99,0.0,199.95,True
ORD-13575,2024-05-04,CUST-2482,North,Electronics,Bluetooth Speaker,1,59.99,0.0,59.99,False
ORD-13606,2024-11-27,CUST-1289,South,Home & Garden,LED Desk Lamp,1,44.99,0.0,44.99,False
ORD-14734,2024-06-16,CUST-2984,North,Electronics,Smart Watch,3,199.99,0.0,599.97,False
ORD-12974,2024-05-19,CUST-1615,South,Electronics,Wireless Headphones,1,89.99,0.05,85.49,False
ORD-10409,2024-02-23,CUST-1673,North,Home & Garden,Storage Organizer,1,29.99,0.05,28.49,False
ORD-10675,2024-12-17,CUST-4188,South,Home & Garden,LED Desk Lamp,1,44.99,0.0,44.99,True
ORD-10297,2024-03-23,CUST-4939,South,Clothing,Cotton T-Shirt,1,24.99,0.2,19.99,False
ORD-10925,2024-01-17,CUST-1651,West,Clothing,Cotton T-Shirt,2,24.99,0.15,42.48,False
ORD-10021,2024-04-05,CUST-1539,West,Electronics,Bluetooth Speaker,1,59.99,0.05,56.99,False
ORD-14099,2024-01-14,CUST-3712,West,Home & Garden,Coffee Maker,3,69.99,0.0,209.97,False
ORD-14015,2024-04-01,CUST-2353,North,Home & Garden,LED Desk Lamp,1,44.99,0.0,44.99,False
ORD-10728,2024-03-20,CUST-2905,North,Clothing,Wool Sweater,1,79.99,0.25,59.99,False
ORD-13669,2024-06-13,CUST-4191,East,Electronics,Mechanical Keyboard,1,129.99,0.1,116.99,False
ORD-14184,2024-02-22,CUST-1336,South,Home & Garden,LED Desk Lamp,1,44.99,0.05,42.74,False
ORD-11307,2024-11-07,CUST-4047,East,Home & Garden,Wall Clock,4,39.99,0.1,143.96,True
ORD-12941,2024-08-20,CUST-2598,East,Electronics,Mechanical Keyboard,2,129.99,0.05,246.98,False
ORD-10671,2024-12-12,CUST-2122,North,Electronics,Webcam HD,2,79.99,0.0,159.98,False
ORD-11672,2024-12-02,CUST-2486,East,Electronics,Webcam HD,3,79.99,0.0,239.97,False
ORD-11199,2024-02-11,CUST-4428,East,Clothing,Yoga Pants,2,44.99,0.15,76.48,False
ORD-12229,2024-04-10,CUST-2612,East,Clothing,Wool Sweater,2,79.99,0.2,127.98,False
ORD-13797,2024-02-28,CUST-4318,North,Electronics,Webcam HD,1,79.99,0.05,75.99,False
ORD-14927,2024-03-28,CUST-2395,East,Clothing,Casual Sneakers,1,89.99,0.05,85.49,False
ORD-10293,2024-05-27,CUST-2403,West,Electronics,Webcam HD,1,79.99,0.05,75.99,False
ORD-12249,2024-02-15,CUST-2487,West,Clothing,Yoga Pants,2,44.99,0.05,85.48,False
ORD-12690,2024-07-17,CUST-3546,East,Electronics,LED Monitor,1,299.99,0.05,284.99,True
ORD-10126,2024-11-17,CUST-4192,East,Electronics,Mechanical Keyboard,2,129.99,0.1,233.98,False
ORD-12579,2024-09-17,CUST-3823,North,Clothing,Running Shoes,2,109.99,0.1,197.98,False
ORD-13479,2024-05-22,CUST-2615,West,Electronics,Smart Watch,1,199.99,0.1,179.99,False
ORD-12247,2024-11-02,CUST-1264,North,Clothing,Rain Coat,2,119.99,0.25,179.98,False
ORD-13545,2024-03-02,CUST-1631,East,Clothing,Denim Jeans,2,59.99,0.05,113.98,False
ORD-14524,2024-11-27,CUST-3499,East,Home & Garden,Throw Blanket,1,49.99,0.1,44.99,False
ORD-14586,2024-05-06,CUST-3159,South,Clothing,Cotton T-Shirt,3,24.99,0.2,59.98,False
ORD-10692,2024-07-07,CUST-4412,East,Home & Garden,Storage Organizer,5,29.99,0.05,142.45,False
ORD-12982,2024-10-10,CUST-3784,North,Electronics,Laptop Stand,2,49.99,0.0,99.98,True
ORD-10686,2024-08-16,CUST-4772,West,Home & Garden,Throw Blanket,1,49.99,0.0,49.99,False
ORD-10817,2024-05-05,CUST-2642,North,Home & Garden,Air Purifier,3,159.99,0.0,479.97,False
ORD-10216,2024-05-24,CUST-3675,South,Clothing,Casual Sneakers,1,89.99,0.1,80.99,True
ORD-13838,2024-12-15,CUST-1190,East,Clothing,Rain Coat,2,119.99,0.0,239.98,False
ORD-13325,2024-10-10,CUST-1562,East,Clothing,Winter Jacket,1,149.99,0.1,134.99,False
ORD-10152,2024-02-27,CUST-3648,West,Clothing,Casual Sneakers,2,89.99,0.05,170.98,False
ORD-10706,2024-05-27,CUST-1308,East,Home & Garden,Coffee Maker,2,69.99,0.0,139.98,False
ORD-11992,2024-08-05,CUST-3556,East,Clothing,Cotton T-Shirt,2,24.99,0.25,37.48,False
ORD-13889,2024-05-06,CUST-4151,South,Clothing,Wool Sweater,2,79.99,0.1,143.98,False
ORD-14595,2024-09-27,CUST-3232,South,Electronics,Bluetooth Speaker,1,59.99,0.0,59.99,False
ORD-14779,2024-03-22,CUST-4134,South,Home & Garden,Throw Blanket,2,49.99,0.0,99.98,False
ORD-12008,2024-01-26,CUST-2718,North,Home & Garden,Plant Pot Set,1,34.99,0.05,33.24,False
ORD-10478,2024-12-13,CUST-2585,South,Home & Garden,Throw Blanket,5,49.99,0.0,249.95,False
ORD-11282,2024-07-22,CUST-3060,North,Clothing,Wool Sweater,1,79.99,0.15,67.99,False
ORD-11604,2024-01-21,CUST-1710,North,Clothing,Wool Sweater,1,79.99,0.2,63.99,False
ORD-14076,2024-06-01,CUST-2353,North,Electronics,LED Monitor,3,299.99,0.0,899.97,False
ORD-11666,2024-03-09,CUST-4615,East,Clothing,Wool Sweater,1,79.99,0.25,59.99,False
ORD-14446,2024-03-21,CUST-4627,East,Home & Garden,Storage Organizer,5,29.99,0.0,149.95,False
ORD-13198,2024-02-17,CUST-1850,North,Home & Garden,Coffee Maker,1,69.99,0.05,66.49,False
ORD-10812,2024-02-27,CUST-1730,South,Clothing,Cotton T-Shirt,1,24.99,0.1,22.49,False
ORD-13337,2024-10-09,CUST-3149,South,Clothing,Winter Jacket,1,149.99,0.1,134.99,False
ORD-13602,2024-03-14,CUST-3112,South,Home & Garden,Plant Pot Set,1,34.99,0.05,33.24,False
ORD-10250,2024-04-24,CUST-4006,West,Electronics,Laptop Stand,1,49.99,0.05,47.49,False
ORD-10843,2024-12-20,CUST-1587,South,Clothing,Yoga Pants,3,44.99,0.0,134.97,False
ORD-12125,2024-09-22,CUST-1685,South,Clothing,Yoga Pants,1,44.99,0.1,40.49,False
ORD-13312,2024-10-06,CUST-3364,East,Clothing,Rain Coat,5,119.99,0.15,509.96,False
ORD-13056,2024-08-18,CUST-1985,South,Electronics,Laptop Stand,3,49.99,0.0,149.97,False
ORD-12375,2024-04-20,CUST-2071,East,Electronics,Wireless Headphones,1,89.99,0.0,89.99,False
ORD-12032,2024-06-07,CUST-2003,West,Clothing,Rain Coat,4,119.99,0.05,455.96,False
ORD-10967,2024-04-13,CUST-1953,East,Clothing,Running Shoes,3,109.99,0.15,280.47,False
ORD-14513,2024-09-20,CUST-3152,East,Home & Garden,LED Desk Lamp,1,44.99,0.1,40.49,False
ORD-10080,2024-12-11,CUST-4916,East,Home & Garden,Plant Pot Set,1,34.99,0.0,34.99,False
ORD-10972,2024-10-13,CUST-4446,North,Clothing,Casual Sneakers,4,89.99,0.05,341.96,False
ORD-11896,2024-08-26,CUST-4488,South,Clothing,Rain Coat,3,119.99,0.0,359.97,False
ORD-12235,2024-08-18,CUST-2232,East,Home & Garden,LED Desk Lamp,1,44.99,0.05,42.74,False
ORD-10246,2024-06-05,CUST-1478,North,Electronics,Webcam HD,2,79.99,0.1,143.98,False
ORD-12704,2024-11-06,CUST-3173,South,Home & Garden,Wall Clock,1,39.99,0.0,39.99,False
ORD-12203,2024-01-16,CUST-3574,South,Clothing,Wool Sweater,3,79.99,0.15,203.97,True
ORD-14921,2024-10-10,CUST-3241,North,Electronics,LED Monitor,1,299.99,0.0,299.99,False
ORD-14144,2024-12-22,CUST-1748,North,Electronics,LED Monitor,3,299.99,0.0,899.97,False
ORD-14671,2024-12-05,CUST-3257,East,Clothing,Winter Jacket,2,149.99,0.1,269.98,False
ORD-13374,2024-11-14,CUST-4499,South,Home & Garden,Plant Pot Set,2,34.99,0.0,69.98,False
ORD-14103,2024-03-07,CUST-2120,West,Home & Garden,Wall Clock,2,39.99,0.05,75.98,True
ORD-12331,2024-01-21,CUST-4367,South,Home & Garden,Plant Pot Set,3,34.99,0.0,104.97,False
ORD-14376,2024-05-24,CUST-3207,North,Home & Garden,Scented Candles,3,19.99,0.0,59.97,False
ORD-14142,2024-02-13,CUST-3575,North,Electronics,Smart Watch,1,199.99,0.0,199.99,False
ORD-14359,2024-03-20,CUST-2420,East,Home & Garden,Scented Candles,1,19.99,0.05,18.99,False
ORD-11505,2024-05-25,CUST-1226,West,Home & Garden,Coffee Maker,1,69.99,0.05,66.49,False
ORD-12951,2024-10-01,CUST-2656,North,Clothing,Wool Sweater,1,79.99,0.05,75.99,False
ORD-11345,2024-06-23,CUST-3835,East,Electronics,Wireless Headphones,2,89.99,0.0,179.98,False
ORD-13317,2024-01-05,CUST-4597,South,Clothing,Winter Jacket,1,149.99,0.05,142.49,False
ORD-10591,2024-09-24,CUST-4509,East,Home & Garden,Throw Blanket,3,49.99,0.1,134.97,False
ORD-10975,2024-04-07,CUST-3886,East,Clothing,Winter Jacket,4,149.99,0.05,569.96,False
ORD-14228,2024-06-24,CUST-2557,East,Home & Garden,Plant Pot Set,1,34.99,0.0,34.99,False
ORD-11645,2024-10-13,CUST-1677,South,Home & Garden,Scented Candles,2,19.99,0.0,39.98,False
ORD-11679,2024-10-26,CUST-2209,North,Clothing,Denim Jeans,1,59.99,0.2,47.99,False
ORD-10509,2024-10-28,CUST-1144,East,Electronics,Webcam HD,1,79.99,0.0,79.99,False
ORD-10122,2024-04-10,CUST-3441,West,Electronics,Webcam HD,1,79.99,0.0,79.99,False
ORD-13120,2024-04-04,CUST-2422,West,Electronics,Webcam HD,2,79.99,0.05,151.98,False
ORD-11534,2024-06-08,CUST-2612,West,Home & Garden,Air Purifier,1,159.99,0.05,151.99,False
ORD-13352,2024-12-19,CUST-2899,East,Home & Garden,Wall Clock,1,39.99,0.0,39.99,False
ORD-14661,2024-08-17,CUST-3809,North,Electronics,Webcam HD,2,79.99,0.15,135.98,False
ORD-11710,2024-03-26,CUST-2316,North,Electronics,LED Monitor,1,299.99,,284.99,False
ORD-14451,2024-08-11,CUST-4551,South,Electronics,Mechanical Keyboard,3,129.99,0.0,389.97,False
ORD-12100,2024-12-24,CUST-3819,East,Electronics,Webcam HD,1,79.99,0.0,79.99,False
ORD-10869,2024-12-12,CUST-3380,South,Clothing,Cotton T-Shirt,1,24.99,0.15,21.24,False
ORD-14504,2024-06-24,CUST-1834,North,Clothing,Winter Jacket,1,149.99,0.0,149.99,False
ORD-11030,2024-01-18,CUST-2046,South,Clothing,Yoga Pants,3,44.99,0.15,114.72,False
ORD-13463,2024-08-13,CUST-3226,West,Electronics,Mechanical Keyboard,1,129.99,0.1,116.99,False
ORD-12694,2024-12-19,CUST-2835,South,Clothing,Yoga Pants,1,44.99,0.0,44.99,False
ORD-10756,2024-09-07,CUST-1225,North,Clothing,Wool Sweater,2,79.99,0.05,151.98,False
ORD-11998,2024-01-02,CUST-2161,South,Clothing,Rain Coat,3,119.99,0.1,323.97,False
ORD-13749,2024-12-06,CUST-1732,South,Clothing,Winter Jacket,2,149.99,0.15,254.98,False
ORD-13590,2024-12-20,CUST-2519,South,Electronics,Laptop Stand,5,49.99,0.0,249.95,False
ORD-11156,2024-03-25,CUST-2035,East,Clothing,Running Shoes,2,109.99,0.05,208.98,False
ORD-13156,2024-12-28,CUST-1736,West,Electronics,Smart Watch,2,199.99,0.0,399.98,False
ORD-12115,2024-03-25,CUST-2518,East,Clothing,Yoga Pants,3,44.99,0.0,134.97,False
ORD-10982,2024-02-23,CUST-4489,South,Home & Garden,Wall Clock,2,39.99,0.0,79.98,True
ORD-10332,2024-01-14,CUST-3792,West,Electronics,Wireless Headphones,2,89.99,0.0,179.98,False
ORD-11592,2024-02-22,CUST-2068,South,Home & Garden,Plant Pot Set,1,34.99,0.05,33.24,False
ORD-12384,2024-04-11,CUST-4809,East,Clothing,Rain Coat,1,119.99,0.15,101.99,False
ORD-12960,2024-03-13,CUST-1674,East,Electronics,Wireless Headphones,2,89.99,0.05,170.98,True
ORD-11575,2024-02-09,CUST-4591,South,Clothing,Casual Sneakers,1,89.99,0.1,80.99,False
ORD-14672,2024-10-05,CUST-3751,South,Home & Garden,Throw Blanket,1,49.99,0.05,47.49,False
ORD-10061,2024-04-10,CUST-4381,South,Home & Garden,Scented Candles,2,19.99,0.05,37.98,False
ORD-10472,2024-01-15,CUST-4866,South,Clothing,Cotton T-Shirt,2,24.99,0.0,49.98,False
ORD-10901,2024-01-20,CUST-3062,North,Electronics,USB-C Hub,1,39.99,0.15,33.99,False
ORD-13454,2024-12-01,CUST-3984,North,Clothing,Rain Coat,2,119.99,0.1,215.98,False
ORD-10865,2024-07-09,CUST-4407,South,Clothing,Winter Jacket,2,149.99,0.1,269.98,False
ORD-13583,2024-11-12,CUST-1314,East,Electronics,Smart Watch,1,199.99,0.05,189.99,False
ORD-14733,2024-12-26,CUST-4713,North,Electronics,Mechanical Keyboard,2,129.99,0.05,246.98,False
ORD-12525,2024-04-20,CUST-1223,North,Home & Garden,Wall Clock,1,39.99,0.1,35.99,False
ORD-11329,2024-06-26,CUST-2188,South,Electronics,Smart Watch,2,199.99,0.0,399.98,False
ORD-13614,2024-05-09,CUST-3708,North,Electronics,Webcam HD,2,79.99,0.05,151.98,False
ORD-11342,2024-12-12,CUST-4045,East,Home & Garden,LED Desk Lamp,1,44.99,0.0,44.99,False
ORD-10741,2024-04-12,CUST-3484,South,Home & Garden,Throw Blanket,1,49.99,0.0,49.99,False
ORD-14813,2024-07-05,CUST-1962,South,Clothing,Cotton T-Shirt,2,24.99,0.1,44.98,False
ORD-13388,2024-01-21,CUST-2161,North,Home & Garden,Storage Organizer,3,29.99,0.0,89.97,False
ORD-11605,2024-07-23,CUST-1336,South,Electronics,Bluetooth Speaker,4,59.99,0.05,227.96,False
ORD-12180,2024-04-10,CUST-1122,West,Home & Garden,Coffee Maker,2,69.99,0.05,132.98,True
ORD-14815,2024-12-26,CUST-2545,West,Clothing,Wool Sweater,2,79.99,0.2,127.98,False
ORD-14112,2024-01-04,CUST-1443,North,Clothing,Wool Sweater,2,79.99,0.0,159.98,False
ORD-13029,2024-09-11,CUST-1931,South,Electronics,Bluetooth Speaker,3,59.99,0.15,152.97,False
ORD-13281,2024-03-07,CUST-4794,South,Home & Garden,Air Purifier,2,159.99,0.0,319.98,False
ORD-14120,2024-04-09,CUST-3861,South,Home & Garden,Plant Pot Set,3,34.99,0.05,99.72,False
ORD-11628,2024-02-03,CUST-3878,North,Electronics,Laptop Stand,1,49.99,,44.99,False
ORD-14323,2024-06-22,CUST-2788,East,Electronics,Bluetooth Speaker,1,59.99,0.0,59.99,False
ORD-13804,2024-04-27,CUST-2998,East,Clothing,Rain Coat,1,119.99,0.1,107.99,False
ORD-12438,2024-07-26,CUST-1943,North,Home & Garden,Wall Clock,4,39.99,0.0,159.96,False
ORD-11149,2024-12-10,CUST-1872,West,Electronics,Bluetooth Speaker,1,59.99,0.0,59.99,False
ORD-11160,2024-11-01,CUST-4133,South,Home & Garden,Air Purifier,3,159.99,0.0,479.97,False
ORD-13904,2024-11-14,CUST-3018,South,Clothing,Denim Jeans,2,59.99,0.25,89.98,False
ORD-14651,2024-10-24,CUST-2586,North,Home & Garden,Air Purifier,2,159.99,0.1,287.98,False
ORD-10256,2024-12-09,CUST-4925,South,Home & Garden,Air Purifier,1,159.99,0.0,159.99,False
ORD-12598,2024-04-06,CUST-1618,West,Clothing,Yoga Pants,3,44.99,0.0,134.97,True
ORD-10633,2024-07-04,CUST-2846,East,Home & Garden,Storage Organizer,4,29.99,0.1,107.96,False
ORD-12946,2024-07-12,CUST-1092,South,Home & Garden,Air Purifier,1,159.99,0.0,159.99,True
ORD-12337,2024-05-25,CUST-2862,North,Electronics,Bluetooth Speaker,1,59.99,0.0,59.99,False
ORD-14476,2024-06-20,CUST-1725,North,Electronics,LED Monitor,1,299.99,0.0,299.99,False
ORD-10777,2024-10-05,CUST-3167,South,Home & Garden,Plant Pot Set,1,34.99,0.05,33.24,False
ORD-11105,2024-03-18,CUST-3384,East,Electronics,Bluetooth Speaker,1,59.99,0.0,59.99,False
ORD-12101,2024-07-24,CUST-1787,South,Home & Garden,Air Purifier,1,159.99,0.05,151.99,False
ORD-14150,2024-02-12,CUST-3977,North,Clothing,Cotton T-Shirt,3,24.99,0.0,74.97,False
ORD-13407,2024-12-26,CUST-4407,West,Electronics,Mechanical Keyboard,1,129.99,0.0,129.99,False
ORD-10557,2024-01-20,CUST-3841,South,Electronics,Smart Watch,1,199.99,0.0,199.99,False
ORD-11850,2024-04-15,CUST-4277,North,Electronics,Laptop Stand,1,49.99,0.0,49.99,False
ORD-11985,2024-02-04,CUST-1606,West,Clothing,Denim Jeans,3,59.99,0.15,152.97,False
ORD-12088,2024-11-14,CUST-4632,East,Home & Garden,LED Desk Lamp,3,44.99,0.1,121.47,False
ORD-12899,2024-01-15,CUST-4052,South,Clothing,Yoga Pants,4,44.99,0.0,179.96,False
ORD-13220,2024-07-22,CUST-1732,West,Clothing,Winter Jacket,2,149.99,0.15,254.98,True
ORD-10261,2024-12-11,CUST-3935,West,Electronics,Bluetooth Speaker,4,59.99,0.0,239.96,False
ORD-14195,2024-03-16,CUST-3053,South,Clothing,Wool Sweater,1,79.99,0.05,75.99,False
ORD-12666,2024-02-05,CUST-2924,South,Clothing,Wool Sweater,1,79.99,0.15,67.99,False
ORD-12131,2024-01-27,CUST-2107,South,Home & Garden,Air Purifier,3,159.99,0.0,479.97,True
ORD-11472,2024-12-28,CUST-4036,South,Clothing,Denim Jeans,1,59.99,0.0,59.99,False
ORD-10627,2024-10-07,CUST-1326,East,Clothing,Cotton T-Shirt,1,24.99,0.15,21.24,False
ORD-13131,2024-11-22,CUST-2840,West,Home & Garden,Scented Candles,2,19.99,0.0,39.98,True
ORD-11889,2024-12-10,CUST-4481,North,Home & Garden,Air Purifier,3,159.99,0.0,479.97,False
